id	database	name	metadata	ncbi: id	ncbi: name	ncbi: match_type	ncbi: match_identity	ncbi: match_coverage	ncbi: metadata	resfinder: id	resfinder: name	resfinder: match_type	resfinder: match_identity	resfinder: match_coverage	resfinder: metadata
ARO:3002053	card	CMY-42	PMID: ['21388298'], additional_phenotype: confers resistance to drug class: second-generation cephalosporin, is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to antibiotic: cefoxitin,ceftazidime	WP_039023136.1	blaCMY-42	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class C beta-lactamase CMY-42	blaCMY-42	blaCMY-42	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3002546	card	AAC(6')-Ib	PMID: ['16641475', '2824444', '2841303'], is_a: ARO:3007395:AAC(6')-I, phenotype: confers resistance to antibiotic: amikacin,kanamycin A,tobramycin	WP_003159191.1	aac(6')-Ib4	OWH	0.982	1.0	phenotype: confers resistance to subclass GENTAMICIN, product: aminoglycoside N-acetyltransferase AAC(6')-Ib4	ant(3'')-Ii-aac(6')-IId	ant(3'')-Ii-aac(6')-IId	OWH	0.979	1.0	phenotype: confers resistance to Gentamicin, Streptomycin, Tobramycin, Spectinomycin, Amikacin
ARO:3002083	card	CMY-70	is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: second-generation cephalosporin	WP_046275846.1	blaCMY-70	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: class C beta-lactamase CMY-70	blaCMY-70	blaCMY-70	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3002350	card	GES-21	is_a: ARO:3000066:GES beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,penicillin beta-lactam	WP_063860507.1	blaGES-21	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: carbapenem-hydrolyzing class A beta-lactamase GES-21	blaGES-21	blaGES-21	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefoxitin, Ceftazidime, Piperacillin, Ticarcillin
ARO:3001099	card	SHV-41	PMID: ['15047521'], is_a: ARO:3000015:SHV beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063864682.1	blaSHV-41	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: broad-spectrum class A beta-lactamase SHV-41	blaSHV-41	blaSHV-41	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3001577	card	OXA-391	is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_063862755.1	blaOXA-391	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-391	blaOXA-391	blaOXA-391	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3000996	card	TEM-132	PMID: ['15980402'], additional_phenotype: confers resistance to drug class: cephalosporin,monobactam,penicillin beta-lactam, is_a: ARO:3000014:TEM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,ceftazidime	WP_032490956.1	blaTEM-132	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase TEM-132	blaTEM-132	blaTEM-132	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3002620	card	aadA23	PMID: ['15761062'], is_a: ARO:3000232:ANT(3'')-Ia, phenotype: confers resistance to antibiotic: spectinomycin,streptomycin	WP_032491824.1	aadA22	OWH	0.945	1.0	phenotype: confers resistance to subclass STREPTOMYCIN, product: ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA22	aadA1	aadA1	OWH	0.946	1.0	phenotype: confers resistance to Spectinomycin, Streptomycin
ARO:3002360	card	NDM-10	is_a: ARO:3000057:NDM beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,penicillin beta-lactam	WP_063860853.1	blaNDM-10	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: subclass B1 metallo-beta-lactamase NDM-10	blaNDM-10	blaNDM-10	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Piperacillin+Tazobactam, Temocillin
ARO:3002778	card	QnrB66	PMID: ['24247140'], additional_phenotype: confers resistance to drug class: fluoroquinolone antibiotic, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: ciprofloxacin,gatifloxacin,levofloxacin,moxifloxacin,nalidixic acid,norfloxacin,sparfloxacin	WP_063866247.1	qnrB66	RBH	1.0	1.0	phenotype: confers resistance to subclass QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB66	qnrB66	qnrB66	RBH	1.0	1.0	phenotype: confers resistance to Ciprofloxacin
ARO:3001100	card	SHV-42	PMID: ['15047521'], is_a: ARO:3000015:SHV beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063864683.1	blaSHV-42	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: broad-spectrum class A beta-lactamase SHV-42	blaSHV-42	blaSHV-42	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3001429	card	OXA-35	PMID: ['11679562'], is_a: ARO:3007697:OXA-10-like beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063862720.1	blaOXA-35	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: OXA-10 family extended-spectrum class D beta-lactamase OXA-35	blaOXA-35	blaOXA-35	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Piperacillin
ARO:3001076	card	SHV-18	PMID: ['10952583'], is_a: ARO:3000015:SHV beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063864658.1	blaSHV-18	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase SHV-18	blaSHV-18	blaSHV-18	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3003026	card	fusH	PMID: ['9084170'], additional_phenotype: confers resistance to drug class: fusidane antibiotic, is_a: ARO:3003025:fusidic acid inactivation enzyme, phenotype: confers resistance to antibiotic: fusidic acid	WP_063851277.1	fusH	RBH	1.0	1.0	phenotype: confers resistance to subclass FUSIDIC ACID, product: fusidic acid esterase FusH	-	-	-	-	-	-
ARO:3001133	card	SHV-79	PMID: ['19272757'], is_a: ARO:3000015:SHV beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063864709.1	blaSHV-79	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: broad-spectrum class A beta-lactamase SHV-79	blaSHV-79	blaSHV-79	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Cephalothin, Piperacillin, Ticarcillin
ARO:3000916	card	TEM-47	PMID: ['9517925'], additional_phenotype: confers resistance to drug class: cephalosporin,monobactam,penicillin beta-lactam, is_a: ARO:3000014:TEM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,ceftazidime	WP_063864914.1	blaTEM-47	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase TEM-47	blaTEM-47	blaTEM-47	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3000887	card	TEM-16	PMID: ['3055178', '1416873'], additional_phenotype: confers resistance to drug class: cephalosporin,monobactam,penicillin beta-lactam, is_a: ARO:3000014:TEM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,ceftazidime	WP_063864870.1	blaTEM-16	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase TEM-16	blaTEM-16	blaTEM-16	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3002307	card	VIM-37	PMID: ['24603963'], is_a: ARO:3000021:VIM beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,penicillin beta-lactam	WP_063865187.1	blaVIM-37	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: subclass B1 metallo-beta-lactamase VIM-37	blaVIM-37	blaVIM-37	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Piperacillin+Tazobactam
ARO:3001849	card	ACT-29	is_a: ARO:3000072:ACT beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,penicillin beta-lactam	WP_063857772.1	blaACT-29	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase ACT-29	blaACT-6	blaACT-6	OWH	0.97	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3002157	card	FOX-3	PMID: ['9527810'], is_a: ARO:3000067:FOX beta-lactamase, phenotype: confers resistance to drug class: cephalosporin	WP_033147149.1	blaFOX-3	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: cephalosporin-hydrolyzing class C beta-lactamase FOX-3	blaFOX-3	blaFOX-3	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3002366	card	PER-4	is_a: ARO:3000056:PER beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,monobactam,penicillin beta-lactam	WP_063864593.1	blaPER-4	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: inhibitor-resistant extended-spectrum class A beta-lactamase PER-4	blaPER-4	blaPER-4	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Cefepime, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid, Aztreonam
ARO:3000845	card	GIM-1	PMID: ['15561840'], is_a: ARO:3003195:GIM beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,monobactam,penicillin beta-lactam	WP_015588753.1	blaGIM-1	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: subclass B1 metallo-beta-lactamase GIM-1	blaGIM-1	blaGIM-1	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Piperacillin+Tazobactam
ARO:3002233	card	IMP-42	PMID: ['23536409'], is_a: ARO:3000020:IMP beta-lactamase, phenotype: confers resistance to drug class: carbapenem,cephalosporin,penicillin beta-lactam	WP_063860603.1	blaIMP-42	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: subclass B1 metallo-beta-lactamase IMP-42	blaIMP-42	blaIMP-42	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefepime, Cefixime, Cefotaxime, Cefoxitin, Ceftazidime, Ertapenem, Imipenem, Meropenem, Piperacillin, Piperacillin+Tazobactam
ARO:3000965	card	TEM-102	PMID: ['12878521'], additional_phenotype: confers resistance to drug class: cephalosporin,monobactam,penicillin beta-lactam, is_a: ARO:3000014:TEM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,ceftazidime	WP_063864794.1	blaTEM-102	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase TEM-102	blaTEM-102	blaTEM-102	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3000979	card	TEM-116	PMID: ['15243036'], additional_phenotype: confers resistance to drug class: cephalosporin,monobactam,penicillin beta-lactam, is_a: ARO:3000014:TEM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,ceftazidime	WP_000027050.1	blaTEM-116	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: broad-spectrum class A beta-lactamase TEM-116	blaTEM-116	blaTEM-116	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Cephalothin, Piperacillin, Ticarcillin
ARO:3002066	card	CMY-55	PMID: ['22956023'], is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: second-generation cephalosporin	WP_063859849.1	blaCMY-55	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: class C beta-lactamase CMY-55	blaCMY-55	blaCMY-55	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3001904	card	CTX-M-42	PMID: ['18212109'], is_a: ARO:3000016:CTX-M beta-lactamase, phenotype: confers resistance to drug class: cephalosporin	WP_063860052.1	blaCTX-M-42	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase CTX-M-42	blaCTX-M-42	blaCTX-M-42	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3001154	card	SHV-105	PMID: ['19075050'], is_a: ARO:3000015:SHV beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam	WP_063864608.1	blaSHV-105	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase SHV-105	blaSHV-105	blaSHV-105	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3002092	card	CMY-79	is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: second-generation cephalosporin	WP_063859869.1	blaCMY-79	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: class C beta-lactamase CMY-79	blaCMY-79	blaCMY-79	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3002067	card	CMY-56	PMID: ['22956023'], is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: second-generation cephalosporin	WP_063859850.1	blaCMY-56	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: class C beta-lactamase CMY-56	blaCMY-56	blaCMY-56	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3003149	card	OXA-426	PMID: ['25487793'], is_a: ARO:3007725:OXA-51-like beta-lactamase, phenotype: confers resistance to drug class: carbapenem,penicillin beta-lactam	WP_038348482.1	blaOXA-426	RBH	1.0	1.0	phenotype: confers resistance to subclass CARBAPENEM, product: OXA-51 family carbapenem-hydrolyzing class D beta-lactamase OXA-426	blaOXA-426	blaOXA-426	RBH	1.0	1.0	phenotype: confers resistance to Unknown Beta-lactam
ARO:3002059	card	CMY-48	is_a: ARO:3000069:CMY beta-lactamase, phenotype: confers resistance to drug class: second-generation cephalosporin	WP_044699195.1	blaCMY-48	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: class C beta-lactamase CMY-48	blaCMY-48	blaCMY-48	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Cefotaxime, Cefoxitin, Ceftazidime, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3002753	card	QnrB38	PMID: ['21844311'], additional_phenotype: confers resistance to drug class: fluoroquinolone antibiotic, is_a: ARO:3000419:quinolone resistance protein (qnr), phenotype: confers resistance to antibiotic: ciprofloxacin,gatifloxacin,levofloxacin,moxifloxacin,nalidixic acid,norfloxacin,sparfloxacin	WP_003020537.1	qnrB38	RBH	1.0	1.0	phenotype: confers resistance to subclass QUINOLONE, product: quinolone resistance pentapeptide repeat protein QnrB38	qnrB38	qnrB38	RBH	1.0	1.0	phenotype: confers resistance to Ciprofloxacin
ARO:3000972	card	TEM-109	PMID: ['16251281'], additional_phenotype: confers resistance to drug class: cephalosporin,monobactam,penicillin beta-lactam, is_a: ARO:3000014:TEM beta-lactamase, phenotype: confers resistance to antibiotic: ampicillin,ceftazidime	WP_063864799.1	blaTEM-109	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: inhibitor-resistant extended-spectrum class A beta-lactamase TEM-109	blaTEM-109	blaTEM-109	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid
ARO:3003203	card	TLA-2	PMID: ['16251326'], is_a: ARO:3003201:TLA beta-lactamase, phenotype: confers resistance to drug class: cephalosporin,monobactam	WP_011222052.1	blaTLA-2	RBH	1.0	1.0	phenotype: confers resistance to subclass CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase TLA-2						
ARO:3001071	card	SHV-12	PMID: ['9145849'], additional_phenotype: confers resistance to drug class: cephalosporin,penicillin beta-lactam, is_a: ARO:3000015:SHV beta-lactamase, phenotype: confers resistance to antibiotic: cefalotin,ceftazidime,ceftriaxone	WP_002904004.1	blaSHV-12	RBH	1.0	1.0	phenotype: confers resistance to subclass CEFIDEROCOL/CEPHALOSPORIN, product: extended-spectrum class A beta-lactamase SHV-12	blaSHV-12	blaSHV-12	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Ampicillin, Aztreonam, Cefepime, Cefotaxime, Ceftazidime, Ceftriaxone, Piperacillin, Ticarcillin
ARO:3001773	card	OXA-61	PMID: ['15917560'], is_a: ARO:3007730:OXA-61-like beta-lactamase, phenotype: confers resistance to drug class: penicillin beta-lactam	WP_002872036.1	blaOXA-61	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: class D beta-lactamase OXA-61	blaOXA-61	blaOXA-61	RBH	1.0	1.0	phenotype: confers resistance to Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid
ARO:3002243	card	CARB-4	PMID: ['9687391'], is_a: ARO:3000091:CARB beta-lactamase, phenotype: confers resistance to drug class: penicillin beta-lactam	WP_032489168.1	blaCARB-4	RBH	1.0	1.0	phenotype: confers resistance to subclass BETA-LACTAM, product: PSE family carbenicillin-hydrolyzing class A beta-lactamase CARB-4	blaCARB-4	blaCARB-4	RBH	1.0	1.0	phenotype: confers resistance to Ampicillin, Amoxicillin, Piperacillin
